month,BH,BL,BM,SH,SL,SM
2004-10-31,-0.07425725445641267,-0.016491328673775937,-0.07198338928173297,-0.08002397047783084,-0.056121632164766413,-0.05056424109878975
2004-11-30,0.027321142543849687,-0.0071321360627003534,0.005229220304645176,0.050063222574159315,0.05192257277813167,0.047277161371570946
2004-12-31,-0.03801195433449291,-0.05726274588177401,-0.052593833528346734,-0.08400470361998068,-0.09092335360100987,-0.08573139211569131
2005-01-31,-0.053990250918019005,-0.05121262882450585,-0.06521530449736111,-0.07727723373846636,-0.07684330374206406,-0.0779629567676735
2005-02-28,0.09796545843174057,0.0810332968008155,0.10120281667555596,0.10941543015174021,0.1024900798088782,0.11473111789452105
2005-03-31,-0.13962281234285187,-0.05770699787641581,-0.08300911123769342,-0.1284471736956592,-0.12296922734180465,-0.13959309294554528
2005-04-30,-0.04162447359762318,0.004645188810798287,-0.012554875237877346,-0.08054308844043759,-0.050808263637207314,-0.07463922127639712
2005-05-31,-0.030446803529500147,-0.11608487921331924,-0.09711420522643839,-0.013266683261476262,-0.048283470354223285,-0.033818730524818014
2005-06-30,0.006980398907103033,0.018650383910269356,0.03060653987593293,-0.01293666925940947,0.007211131509924898,0.0010506796901921685
2005-07-31,-0.014037909564154044,0.013234012664626914,0.03088064553037299,-0.09702171431830522,-0.06729462984914468,-0.06596134961452062
2005-08-31,0.09852863850098935,0.05903639237978541,0.08181245776921255,0.18179855249182827,0.13008397500916608,0.14697507228839815
2005-09-30,-0.009646755873575982,0.005765973273313054,-0.019806200259336455,-0.006072044943540415,0.028446890190071985,0.0301274481352916
2005-10-31,-0.05810883232083543,-0.03897381839213897,-0.06477866502928709,-0.07024925225526932,-0.048242373467248446,-0.05484006948583424
2005-11-30,0.016224291352802185,-0.021953568390218926,0.01913536437377399,0.0289944049256926,-0.0016876108774487358,0.007965036832054535
2005-12-31,0.05218609502396417,0.05645041781770731,0.09159207641857152,0.02311317989426304,-0.0013545993174569743,0.023507902612938014
2006-01-31,0.0956282094950375,0.10081692982045615,0.07810203400930765,0.09920558878159733,0.05983003253218746,0.09591213159836487
2006-02-28,0.03482912242470732,0.018186094359716323,0.05536693199322276,0.04671722063378701,0.003946887829284105,0.009593881090391486
2006-03-31,-0.008928110109847578,0.007293113958079229,0.015809863145200904,-0.0021270961598477468,0.00032287058270132285,0.01277672748743865
2006-04-30,0.04526905234113673,0.13163629049979206,0.14521437415843888,0.08019604794678377,0.07723363262200386,0.11411368289683438
2006-05-31,0.21731731897143713,0.13914507420804498,0.1159638981164388,0.25999041981747767,0.28206213643321076,0.2687412018406391
2006-06-30,0.02926172283495776,0.024629377445738575,0.011815406842861807,0.08486436828957986,0.03826737692524317,0.06202650441652363
2006-07-31,-0.08087783818656526,-0.07207059630651967,-0.06813352506371156,-0.03429651760531409,-0.04769109479220178,-0.016710942078511776
2006-08-31,0.01194181117134853,0.03198889425910797,0.058730018423153965,0.03441418706824594,0.024285031161619123,0.03164773212051993
2006-09-30,0.03837521872572807,0.04823942494295861,0.049959413260259905,0.03493824396483929,0.0662326946966441,0.04980328532753526
2006-10-31,0.0885424637189502,0.008311600853841082,0.03162070540293382,0.010130288310550167,-8.619626143916058e-05,-0.02112776741126618
2006-11-30,0.144129150317497,0.176523528316468,0.17597598867262795,0.023231289411113645,0.04223650432789305,0.03804004728111412
2006-12-31,0.1577320414875388,0.18517132370635525,0.12994659529358388,0.02812227712612379,0.07201777197589941,0.04481180206220962
2007-01-31,0.2571013324528649,0.16803042270964458,0.1494878419881014,0.2674096140902502,0.22138070604344173,0.24201626741381138
2007-02-28,0.14286199834429752,0.02458999209968467,0.02888977464887629,0.23687392563742402,0.15434941126284785,0.1975458533185286
2007-03-31,0.12400443393154408,0.07952748717076309,0.11469235723748035,0.19828346689622522,0.15056971909419417,0.17048252337979472
2007-04-30,0.32044037273791753,0.26111669354550804,0.1698998436110405,0.42601168571642606,0.29784075532670834,0.33132471841199307
2007-05-31,0.08603998195976542,0.08227835159677536,0.1345821602031034,0.06815524365757547,0.0894894678523675,0.07957420272208023
2007-06-30,-0.10601708396705802,-0.040920778511005944,-0.0683492878757963,-0.2182072176280699,-0.13690893470761856,-0.16762035141195336
2007-07-31,0.16011574961644295,0.17999623065877562,0.15953745456120727,0.26349142450035173,0.2138054485230635,0.23725788970059625
2007-08-31,0.16464711844851218,0.1477823470668609,0.16986485058545875,0.1236261397165968,0.11389386133013081,0.08752689441843303
2007-09-30,0.05334898881926866,0.0591064287506572,0.07427936289825426,0.05261311827805494,0.015584539509358234,0.037791405988635327
2007-10-31,0.14041414035838717,0.056564788042047114,0.05064477988346135,-0.12571833662774945,-0.10406105643604673,-0.10919237615088567
2007-11-30,-0.11266881624895438,-0.1939049994425631,-0.13517798972142023,-0.050308720335697756,-0.08932223242829077,-0.05209614207962562
2007-12-31,0.11516192533406049,0.10502942901777834,0.10469766618600758,0.2026410418191695,0.2184398785824559,0.22157726457802845
2008-01-31,-0.14121939519102197,-0.1719318563249495,-0.18081387214085484,-0.043549530897602835,-0.06839584013409661,-0.06558770505765527
2008-02-29,0.028667435346103762,0.014454618167576816,0.010746360562756525,0.10924736247920439,0.08066836721737228,0.09698519993954641
2008-03-31,-0.14608919803371,-0.2272679502118339,-0.2156232520502427,-0.19220717166449644,-0.19807132010366926,-0.20462053589185883
2008-04-30,0.06629770794722711,0.04442296295351455,0.0984129979327138,-0.06649823397571251,-0.0555905505197282,-0.053082375623839356
2008-05-31,-0.06863962673655319,-0.08773390647336299,-0.09809351714245587,-0.030915032116417468,-0.02310315006137533,-0.019516024070553716
2008-06-30,-0.21089353322435805,-0.19695890146982736,-0.19163104061347436,-0.27054154193241814,-0.25695814824343766,-0.2502923186505804
2008-07-31,0.017936587245238386,-0.012696819517286273,0.022836342442488736,0.1069116413513573,0.0828569368897391,0.1000412823115851
2008-08-31,-0.1301102234071049,-0.15401880285941408,-0.11802566079965557,-0.22269681101430752,-0.24974531614548146,-0.2283634171094363
2008-09-30,0.023864969963667337,-0.047400548209716065,-0.06685666804595673,-0.07153539998462183,-0.12891358322450508,-0.07895998675675404
2008-10-31,-0.2558632200974363,-0.2441236658034817,-0.24801195451748526,-0.25473934160907635,-0.28637454978125054,-0.26629701728342825
2008-11-30,0.20359518498772758,0.06023819289270927,0.09456925486667389,0.22170221008715962,0.21655963264114017,0.21493308519200272
2008-12-31,-0.01598747055800634,-0.028364027796445333,-0.035401712340633135,0.030589114967995594,0.10356897305577999,0.0593246658636852
2009-01-31,0.17489124618787816,0.07061127788374334,0.07603418868515148,0.1888180430006842,0.14646824903688035,0.164998313436195
2009-02-28,0.07065839015919619,0.06481805900271143,0.031097611941893845,0.11559521772023697,0.05117779686467072,0.07677133747455181
2009-03-31,0.13458964442980262,0.16445670273430463,0.12233089342167258,0.22568677745941007,0.2194702199923507,0.22259752707096764
2009-04-30,0.044575922717939094,0.030867112991539398,0.04446533011979474,0.07127216682840735,0.05532708972249773,0.06404554472269508
2009-05-31,0.0507429736591136,0.02326881268454436,0.08725807286355612,0.09597727084962938,0.057033684331161516,0.06080945147289545
2009-06-30,0.20212596411479028,0.0988982447222894,0.12039656958573232,0.05422192001682522,0.02855892017951431,0.046405055713046976
2009-07-31,0.14779516043156454,0.14892625281850602,0.169159916997305,0.1735231405237444,0.12230116739713554,0.1287040629374032
2009-08-31,-0.22105114809599166,-0.21598980873165974,-0.2277919495365953,-0.15909119889591944,-0.15369940806058038,-0.13823121018166235
2009-09-30,0.05848225612201318,0.06603044077371034,0.04210934344161601,0.03479971884455192,0.026956773905919017,0.027361571252242634
2009-10-31,0.059721450709307206,0.08525516874858144,0.09266077258203882,0.11286043232186616,0.11583381609768914,0.13572835315494586
2009-11-30,0.0454129121458553,0.08051722683856097,0.07384969385235951,0.19010731618924673,0.14748957771364535,0.16032450017591365
2009-12-31,0.04839507599649812,-0.00733483299213461,0.002516782741243584,0.043831276285910874,0.03454752837814566,0.024118335747401746
2010-01-31,-0.09438519755060942,-0.08028549613910277,-0.10529340348813368,-0.020088254518261944,-0.020563308073393717,-0.02510288194646724
2010-02-28,0.010547458668502464,0.02529374194203356,0.028721919484355783,0.06786291419846158,0.05921838648465237,0.06398476760908137
2010-03-31,0.014415986282513109,0.004498936983685498,0.02680939486448335,0.03401038738159255,0.04607137311429792,0.03481269344548303
2010-04-30,-0.08886287677319703,-0.04027665226535802,-0.0740958917385179,-0.08867363931594514,-0.05442674467620358,-0.05597218445854526
2010-05-31,-0.0889568261895665,-0.04370006605867489,-0.09492596501037456,-0.11302529615035807,-0.0605097201244987,-0.08250725802765453
2010-06-30,-0.06292928138767763,-0.10188837721211508,-0.058204065806366966,-0.09520881534661582,-0.0936533039891833,-0.10075714786655147
2010-07-31,0.0999434611346761,0.11743113606800154,0.10561413820751231,0.18634116930196942,0.14521108720258277,0.15357313348217397
2010-08-31,-0.03592160912236972,0.10477305996593801,0.040313949812384155,0.07023172692820388,0.1222044810011915,0.09049357390103652
2010-09-30,-0.01241927514507526,0.06338055717935084,0.023921308096377273,-0.0005651635551093166,0.011352145249993485,0.008818642004011034
2010-10-31,0.12177286670972239,0.07743113121488605,0.18550026707277933,0.0945235715169361,0.083799024927782,0.08761864114593514
2010-11-30,-0.06878849392069412,-0.005240981595540001,-0.06101439119962847,-0.014319050387177436,0.008280492050789987,0.0192098651510039
2010-12-31,-0.0035861381459748737,-0.03455881293276765,0.025653971430939677,-0.03057689804766095,-0.03986307656381698,-0.02644676973608563
2011-01-31,0.023502261764056467,-0.09651268531865671,-0.052242712040817596,-0.026137716284913803,-0.08996112883052894,-0.055512326782168823
2011-02-28,0.01782233255720113,0.07300277992335641,0.07185878170581614,0.09282850100628848,0.11601353541261454,0.10304076465236449
2011-03-31,0.024001526089513735,-0.03213697599398124,-0.03135218445400975,0.008984522576577518,-0.02898448636592341,-0.0279035036978169
2011-04-30,0.011993543410501963,-0.034879009589969666,-0.026720081556346326,-0.022941488165302806,-0.05335507607754573,-0.047945408316908925
2011-05-31,-0.0503674828711928,-0.055428530259504304,-0.07948096595892452,-0.0811549077849241,-0.06763138265098724,-0.06772213826216439
2011-06-30,0.010622758971312422,0.046986029113861925,0.04111638939233507,0.037449944255394774,0.03527169123913867,0.03231798212006461
2011-07-31,-0.03808018783443859,0.039095539634257645,-0.015324677258853826,0.002838506946105042,0.023437305770596682,0.019518908455465472
2011-08-31,-0.04882793557380981,-0.018241013892706697,-0.0664848546403743,-0.03729533045766481,-0.029305709978548516,-0.028434420749960464
2011-09-30,-0.05409818367003662,-0.12950454493065405,-0.11096548915713231,-0.11276758561468499,-0.142382598050625,-0.125684568154426
2011-10-31,0.06142946323623616,0.024124878397046176,0.028818308725281138,0.03854204519374523,0.03256764428993227,0.04849113125302813
2011-11-30,-0.05568176672811389,-0.020874020445190596,-0.06491486013688073,-0.05238287686247673,-0.027123899404474922,-0.03449707189771691
2011-12-31,-0.014542945892353824,-0.1309413752094021,-0.09365493399087749,-0.15065186381834073,-0.181658048909565,-0.16565674429987098
2012-01-31,0.046129081850313794,-0.02678498594469561,0.057189652399111876,0.011453948859328758,-0.03623845103656438,-0.02234680741336907
2012-02-29,0.04013436030224913,0.10877760686272737,0.06100406603812763,0.13816153642519635,0.12293350449118105,0.13938734928114774
2012-03-31,-0.05376642916844296,-0.0650525776224164,-0.08491375503180086,-0.08534442181909986,-0.06604739596713999,-0.06856522689529426
2012-04-30,0.03762725567561228,0.06217803567802448,0.07374060097955747,0.10074661195896059,0.0514288112499422,0.06624167268273476
2012-05-31,-0.022123738916441423,0.03939420127706216,0.006136922036353169,0.007970612330079556,0.0212288069245486,0.026915549167343986
2012-06-30,-0.03368770366165553,-0.03594248230021044,-0.06517401558929407,-0.07984690007486087,-0.05757071260926017,-0.06326324820042568
2012-07-31,-0.04222441055417907,-0.049500292075133706,-0.06187198156308614,-0.09458107900922166,-0.1043603534792803,-0.10022159738164368
2012-08-31,-0.016253984247932056,-0.034358320599141776,-0.059268737656701334,0.022178116136923526,0.04331643094618693,0.023253301838418092
2012-09-30,0.006196445592891721,0.04190545671089902,0.045597128281027355,0.008072371127999259,-0.004574157469144951,0.009571820473306444
2012-10-31,0.007207340044687776,-0.021019189187160104,-0.0318272887584562,0.004958085837350693,-0.006326046104501147,-0.004603891871535819
2012-11-30,-0.010286819085639894,-0.11555959481433656,-0.07660058288570992,-0.10282511095844801,-0.141438616994308,-0.1241494429080101
2012-12-31,0.13134175100037407,0.12795806599873255,0.20022211122586764,0.15660251873654876,0.1678133118936613,0.17427971317072974
2013-01-31,0.0652615993984731,0.035034948612818154,0.03520456027246862,0.060106343350118156,0.07894469301229766,0.06627627794099622
2013-02-28,-0.021232254662262598,0.03538436031735914,-0.008212092763606404,0.031515439908204976,0.042033275232861565,0.03964043366146312
2013-03-31,-0.05322535029806624,-0.008981113990633985,-0.0863890037692024,-0.0448749001092988,-0.019323201737020755,-0.034542023520453685
2013-04-30,-0.020078814852869907,-0.010785932208067428,-0.027621058513048153,-0.03780373789911776,-0.028419455557167007,-0.024302278863645697
2013-05-31,0.03779190673551626,0.1255626387856708,0.0912836315018394,0.1226415466008696,0.15880128056681594,0.16341454026226604
2013-06-30,-0.11698646760718837,-0.09724076721857577,-0.16201741524895202,-0.1667435074465549,-0.14191032196357814,-0.16769490318095318
2013-07-31,0.007445928296431236,0.05841431058373806,0.02393107773005172,0.03575852355269959,0.09079689727862225,0.0771132428574236
2013-08-31,0.043619851812377035,0.0366278691867701,0.05506607778696168,0.12141253358503382,0.05763427564988515,0.0815536766319403
2013-09-30,0.024443811977708174,0.07019904061219459,0.060862795440077125,0.0404958817291777,0.05733124134337215,0.05251516859999214
2013-10-31,0.0034259516692971446,-0.0777823204490322,-0.03260312656295853,-0.003980395480711944,-0.06139108663861623,-0.02914374577025052
2013-11-30,0.025879797825590502,0.05492602641260752,0.052666135225619005,0.06484833523311835,0.10903326308783408,0.08661790846139332
2013-12-31,-0.048971730374359236,-0.034882228655442334,-0.04154126258104709,-0.022937241631561373,-0.045095322221605706,-0.03780307968665014
2014-01-31,-0.05434273765339026,0.022268904533848156,-0.014400931711561494,-0.017851925544865834,0.07926555546455655,0.024213241990758284
2014-02-28,0.007825252719291123,-0.021885278165989255,0.011732765169192225,0.04327077764250567,0.030344906700884196,0.051936672209756875
2014-03-31,0.007009601001482095,-0.087934476452483,-0.039027002098261085,0.005792459275525856,-0.06363630399809826,-0.03182039373124077
2014-04-30,-0.00022765577998936634,-0.014956608963720941,-0.006119109017941301,-0.019718558745947842,-0.0212218504635899,-0.030641631394713587
2014-05-31,0.011796371387966301,0.010636584040092286,0.006912234074399176,0.010053533948181698,0.055025808818742146,0.027896272917837608
2014-06-30,0.016810873903357077,0.028253783856333068,0.01944766733429622,0.033102808192445515,0.06410487054005856,0.05112557358950328
2014-07-31,0.09908716044875954,0.022680794352409144,0.0749382314380829,0.10986654916262127,0.04690408103894886,0.07799383635468912
2014-08-31,-0.010411875148024555,0.03267078079414403,0.028580957818332933,0.04052923719405282,0.055195040274474555,0.05419561324187305
2014-09-30,0.047719118076888854,0.06469290545060322,0.07508142320267276,0.14106856743645774,0.12760691055031145,0.12571655681091337
2014-10-31,0.03484740471634127,-0.01305002744492999,-0.0007907246477094568,0.031430044537507425,-0.004176544539057365,0.01632422716357194
2014-11-30,0.13550839679879942,0.01932314709623142,0.05635919958623408,0.07284360290567757,0.04103094812231161,0.04873572995720474
2014-12-31,0.29779314561789605,-0.01284766209537804,0.13276745729162806,0.034424310239066135,-0.1186820185960838,-0.0832134962159878
2015-01-31,-0.049250222830265464,0.074882829137992,0.013539357877987638,0.04929643299550865,0.11416302379202192,0.0887003548223631
2015-02-28,0.0033852129481535243,0.09908907910759027,0.05855623131528682,0.05553447438373612,0.09505674976392049,0.07599243910394683
2015-03-31,0.11141418868766022,0.18066249146581798,0.13852336603057058,0.2251223458005614,0.24521837095212085,0.24452528853367703
2015-04-30,0.18723147777687182,0.11398561286531485,0.15909247495825043,0.16941198506628233,0.15601637876598898,0.1514602239963792
2015-05-31,-0.039881861443439026,0.1934879110086265,0.0708941689346006,0.15436593070656404,0.3292086556918058,0.2656374358590637
2015-06-30,0.0053642329858546835,-0.18966423229659685,-0.11629365430422223,-0.045015356222689235,-0.19758514831891505,-0.12589912604461934
2015-07-31,-0.1239018846034457,-0.1404747396191122,-0.14403614047066718,-0.2047412647231038,-0.1984337141051631,-0.1862884799322785
2015-08-31,-0.12122777874885017,-0.177227329282457,-0.13814570975361798,-0.11857787899637177,-0.18534482685455966,-0.12731078637770885
2015-09-30,-0.033859029185736876,-0.0436664927814871,-0.059245121222733045,-0.04342670510704243,0.028663264950595985,-0.023837046840887294
2015-10-31,0.08390512807099917,0.19563023480893296,0.16557288407364643,0.20154555129266868,0.2662745800898119,0.23657650497167357
2015-11-30,0.012829647181448812,0.04101547673087759,0.02069181985094647,0.07243240273177537,0.1372731270191294,0.10453522970016589
2015-12-31,0.029545011937624228,0.009776728376615139,0.0360343676267493,0.0697233068873884,0.025607323652576265,0.05881628548676282
2016-01-31,-0.19407546950707966,-0.302923592406895,-0.2693357114630714,-0.28467388297881435,-0.31062970188084915,-0.32284049780367435
2016-02-29,-0.016197581035011187,-0.03169863049482658,-0.02475919302332439,0.0006004862897605246,-0.044237060136451005,-0.029829312239983787
2016-03-31,0.1084506874104026,0.17278749927722178,0.14750829653447878,0.17349145886371606,0.21266900668903663,0.2081750835712812
2016-04-30,-0.020548347205169525,-0.046701005064047875,-0.0305623243847733,-0.011130392600173296,-0.033858911337061745,-0.00643672778303191
2016-05-31,0.003844490396410144,-0.0028739530243882014,0.003404032034841764,-0.0243964313105494,-0.004776114855336153,-0.005822960525521573
2016-06-30,-0.001071384221423327,0.042161423466117065,0.03320789611362335,0.03981145989884684,0.08844528881873925,0.06717810014860119
2016-07-31,0.035744826887331924,-0.028833456605317297,0.020282714220713156,0.016867549881262326,-0.061581805661179774,-0.004235732968562686
2016-08-31,0.042751968294961855,0.020720414361533063,0.02441518877322022,0.056910148098971734,0.03903180855801297,0.04361988993574673
2016-09-30,-0.02290693279125476,-0.03498117160850045,-0.0257703402032423,-0.004263107626922591,-0.031456061681978384,-0.017259641655155675
2016-10-31,0.026290497748500025,0.013712904558282609,0.02038563337194876,0.0374341840082366,0.039105739531749895,0.04111183190496422
2016-11-30,0.06336597116593905,-0.0002026714932796905,0.01700315394866095,0.03902344582345984,0.017672780870776592,0.017215965668422022
2016-12-31,-0.040396510063542064,-0.07009236405194388,-0.06378740330366726,-0.02715395578921211,-0.07739389732120462,-0.059282734245797
